job_id,contractor,customer,phone,email,street,city,state,zip,hoa,system_size,panel_count,watt,inverter,battery,roof_type,rep,crew,partner,financer,invoice_number,install_cost,contract_amount,m1_due,m1_received,m2_due,m2_received,m1_amount,m2_amount,utility_company,permit_status,stage,status,install_date,inspection_date,pto_date,site_survey_date,interconnection_status,next_action,adders,notes,created_at,updated_at
4917,,"Freeman, Raffi",N/A 2,N/A 2,200 Fayerweather St,Cambridge,MA,02138,false,16.720,0,0,,false,,,N/C,,,2952,0,9120,true,true,false,false,9120,,,Not Submitted,,Scheduled,2026-01-28,,,,Approved,,,,2026-03-17,
4260,,"Sosnovsky, John",N/A 2,N/A 2,78 Wheeler Rd,Litchfield,CT,,false,9.890,0,0,,false,,,C,,,2898,0,6365,true,true,true,true,5192,1173,,Not Submitted,,Fully Paid / Closed,2025-12-22,,,,Approved,,[object Object],,2026-03-17,
4971,,"Stevens, Connie",N/A 2,N/A 2,61 Church St,Newport,NH,03773,false,9.460,0,0,,false,,,N/C,Pedro,,2920,0,5610,true,true,true,true,4488,1122,,Not Submitted,,Fully Paid / Closed,2026-01-08,,,,Approved,,,,2026-03-17,
4884,,"Silver, Kevin",N/A 2,N/A 2,46 Pine Ridge Ln,Trenton,ME,04605,false,6.450,0,0,,false,,,C,,,2899,0,3276,true,true,false,false,3276,,,Not Submitted,,Scheduled,2025-12-23,,,,Approved,,,,2026-03-17,
4545,,"Akwaboah-Minkah, Jeff",N/A 2,N/A 2,37 Greenfield Dr,South Windsor,CT,06074,false,5.160,0,0,,false,,,N/C,,,2903,0,4896,true,true,false,false,4896,,,Not Submitted,,Scheduled,2026-03-04,,,,Approved,,,,2026-03-17,
4740,,"Fradkin, Barry",N/A 2,N/A 2,51 Commonwealth Ave,Worcester,MA,01604,false,5.590,0,0,,false,,,N/C,,,2922,0,3900,true,true,false,false,3120,780,,Not Submitted,,Scheduled,2026-01-09,,,,Approved,,,Slate roof day 2,2026-03-17,
4806,,"Peek, Leanniel",N/A 2,N/A 2,6 Charles Rd,Seymour,CT,06483,false,12.900,0,0,,false,,,N/C,,,2906,0,13770,true,true,true,true,12240,1530,,Not Submitted,,Fully Paid / Closed,2026-12-30,,,,Approved,,,,2026-03-17,
5067,,"Morris, Louis",N/A 2,N/A 2,228 Sugar River Dr,Claremont,NH,03743,false,18.060,42,430,,false,,,N/C,,,,0,0,false,false,false,false,,,,Approved,,Scheduled,2025-12-24,,,,Approved,,,,2026-03-15,
5070,,"Paul, Cameron",N/A 2,N/A 2,58 Winterset Ln,Simsbury,CT,06070,false,9.460,0,0,,false,,,C,,,2901,0,5610,true,true,true,true,4488,1122,,Not Submitted,,Fully Paid / Closed,2025-12-26,,,,Approved,,,,2026-03-17,
5052,,"Ouellette, Nicholas",N/A 2,N/A 2,65 Dyer Ave,Collinsville,CT,06019,false,7.310,0,0,,false,,,C,,,2902,0,4335,false,false,true,true,3468,867,,Not Submitted,,Scheduled,2025-12-28,,,,Approved,,,,2026-03-17,
4981,,"Nash, Stephen",N/A 2,N/A 2,24 Adella St,Auburn,MA,01501,false,5.590,0,0,,false,,,C,,,2904,0,7020,true,true,true,true,6240,780,,Not Submitted,,Fully Paid / Closed,2026-12-29,,,,Approved,,,Need commisioning,2026-03-17,
4896,,"Allen, Kevin",N/A 2,N/A 2,32 Maple Dr,Bedford,NH,03110,false,15.910,0,0,,false,,,C,Pedro,,2905,0,7548,true,true,false,false,7548,,,Not Submitted,,Scheduled,2026-01-05,,,,Approved,,,Need commisioning,2026-03-17,
5316,,"Laurendeau, Stephen",N/A 2,N/A 2,37 Maple Dr,Bedford,NH,03110,false,17.200,0,0,,false,,,N/C,,,2965,0,8160,true,true,false,false,8160,,,Not Submitted,,Scheduled,2026-03-03,,,,Approved,,,Just mounted Inverter,2026-03-17,
4982,,"Root, Lynn",N/A 2,N/A 2,2749 VT-14,Calais,VT,05650,false,18.920,44,430,,false,,,N/C,,,,0,0,false,false,false,false,,,,Approved,,Scheduled,2025-12-29,,,,Approved,,,Not started weather,2026-03-15,
4199,,"Theroux, Scott",N/A 2,N/A 2,8 Deer Run,Southwick,MA,01077,false,24.940,0,0,,false,,,N/C,,,2591,0,19100,true,true,false,false,15620,3480,,Not Submitted,,Scheduled,2026-02-26,,,,Approved,,[object Object],20ft trench,2026-03-17,
4764,,"Razzaia, Nicholas",N/A 2,N/A 2,46 Moss Ave,Seymour,CT,06483,false,11.180,0,0,,false,,,C,,,2908,0,11934,true,true,true,true,10608,1326,,Not Submitted,,Fully Paid / Closed,2026-12-31,,,,Approved,,,,2026-03-17,
4924,,"Silva, Tanya",N/A 2,N/A 2,65 Berlin St,Auburn,MA,01501,false,10.320,24,430,,false,,,N/C,,,,0,0,false,false,false,false,,,,Approved,,Scheduled,2025-12-31,,,,Approved,,,Not started weather,2026-03-15,
4968,,"Crockett, Sarah",N/A 2,N/A 2,78 N Thetford Rd,Lyme,NH,03768,false,9.460,0,0,,false,,,C,,,2909,0,8976,true,true,false,false,8976,,,Not Submitted,,Scheduled,2025-12-31,,,,Approved,,,,2026-03-17,
4842,,"Berube, Richard",N/A 2,N/A 2,9 Barbara Jean St,Grafton,MA,01519,false,,0,0,,false,,,N/A,,,,0,0,false,false,false,false,,,,Approved,,Scheduled,2025-12-31,,,,Approved,,,pics,2026-03-15,
5088,,"Lescault, Corey",N/A 2,N/A 2,2234 Brook Rd,Burke,VT,05871,false,9.460,0,0,,false,,,N/C,,,2951,0,4488,true,true,false,false,4488,,,Not Submitted,,Scheduled,2026-02-13,,,,Approved,,,Not started weather,2026-03-17,
5137,,"Greto, Kathleen",N/A 2,N/A 2,115 Padanaram Rd,Danbury,CT,06811,false,10.660,0,0,,false,,,N/A,Nicky,,2911,0,6630,true,true,true,true,5304,1326,,Not Submitted,,Fully Paid / Closed,2026-01-05,,,,Approved,,,,2026-03-17,
5008,,"Robinson, Tyeka",N/A 2,N/A 2,107 Parkside St,Springfield,MA,01104,false,11.180,0,0,,false,,,N/A,Renan,,2549,0,1910,true,true,false,false,350,1560,,Not Submitted,,Install Complete,2026-01-05,,,,Approved,,,,2026-03-17,
5120,,"Pala, Stacy",N/A 2,N/A 2,150 Spring St,Rockland,MA,02370,false,9.430,0,0,,false,,,N/A,Renan,,2916,0,9300,true,true,true,true,7920,1380,,Not Submitted,,Fully Paid / Closed,2026-02-25,,,,Approved,,[object Object],40FT Trench,2026-03-17,
5080,,"Rodney, Bruce",N/A 2,N/A 2,675 Ezra St,Bridgeport,CT,06606,false,8.200,0,0,,false,,,N/A,Gonzalo,,2935,0,5300,true,true,false,false,5300,,,Not Submitted,,Install Complete,2026-01-23,,,,Approved,,,,2026-03-17,
4406,,"Reno, Catherine",N/A 2,N/A 2,1 Dartmoor Way,Yarmouth,MA,02675,false,11.610,0,0,,false,,,N/A,,,2921,0,8100,true,true,true,true,6480,1620,,Not Submitted,,Fully Paid / Closed,2026-03-06,,,,Approved,,,"Gonzalo started, Failed rough, Renan finished completed rough 1/8",2026-03-17,
4724,,"Sanchez, Jose",N/A 2,N/A 2,23 Vollmer Ave,Norwalk,CT,06851,false,9.840,0,0,,false,,,N/A,,,2925,0,7920,true,true,true,true,6696,1224,,Not Submitted,,Fully Paid / Closed,2026-02-20,,,,Approved,,[object Object],Need to complete 30ft Trench,2026-03-17,
5143,,"Claxton, Katherine",N/A 2,N/A 2,92 Firglade Ave,Springfield,MA,01108,false,11.890,0,0,,false,,,N/A,,,2924,0,10500,true,true,true,true,8760,1740,,Not Submitted,,Fully Paid / Closed,2026-02-19,,,,Approved,,[object Object],30ft trench,2026-03-17,
4782,,"Qureshi, Hussain",N/A 2,N/A 2,6 Oak St,Bridgeport,CT,06604,false,5.740,0,0,,false,,,N/A,,,2926,0,3356,true,true,false,false,3356,,,Not Submitted,,Install Complete,2026-01-14,,,,Approved,,[object Object],,2026-03-17,
5021,,"Brookings, Timothy",N/A 2,N/A 2,583 St Gaudens Rd,Cornish,NH,03745,false,5.740,0,0,,false,,,N/A,,,2973,0,5680,true,true,false,false,5680,,,Not Submitted,,Install Complete,2026-03-06,,,,Approved,,[object Object],2nd day | Please import and I will manually go through,2026-03-17,
4953,,"Angus, Mackenzie",N/A 2,N/A 2,1068 Long Cove Rd,Gales Ferry,CT,06335,false,9.030,0,0,,false,,,N/A,,,2928,0,5355,true,true,true,true,4284,1071,,Not Submitted,,Fully Paid / Closed,2026-01-15,,,,Approved,,,,2026-03-17,
5017,,"Casimir, Sadrack",N/A 2,N/A 2,219 Oakland St,Springfield,MA,01108,false,8.610,0,0,,false,,,N/A,,,2940,0,5040,true,true,false,false,5040,,,Not Submitted,,Install Complete,2026-02-03,,,,Approved,,,,2026-03-17,
5089,,"Roebuck, Lisa",N/A 2,N/A 2,14 Haven Rd,Sanbornton,NH,03269,false,6.020,0,0,,false,,,N/A,,,2929,0,2856,true,true,false,false,2856,,,Not Submitted,,Install Complete,2026-01-16,,,,Approved,,,need to go back install tandems and breaker,2026-03-17,
5129,,"Derocher, Heather",N/A 2,N/A 2,126 Mendon St,Hopedale,MA,01747,false,11.890,0,0,,false,,,N/A,,,2931,0,8700,true,true,true,true,6960,1740,,Not Submitted,,Fully Paid / Closed,2026-01-19,,,,Approved,,,,2026-03-17,
5086,,"Valenzuela, Claudio",N/A 2,N/A 2,191 Cold Spring Rd,Stamford,CT,06905,false,5.740,0,0,,false,,,N/A,,,2932,0,2856,true,true,true,true,2856,,,Not Submitted,,Fully Paid / Closed,2026-01-20,,,,Approved,,,,2026-03-17,
5101,,"Converse, Timothy",N/A 2,N/A 2,975 Winona Rd,New Hampton,NH,03256,false,8.200,0,0,,false,,,N/A,,,2933,0,4080,true,true,false,false,4080,,,Not Submitted,,Install Complete,2026-01-20,,,,Approved,,,,2026-03-17,
5091,,"Coyle, Gregory",N/A 2,N/A 2,10 Long Hill Dr,New Fairfield,CT,06812,false,18.860,0,0,,false,,,N/A,,,2942,0,2346,true,true,false,false,,2346,,Not Submitted,,Install Complete,2026-03-12,,,,Approved,,[object Object],,2026-03-17,
5332,,"Hollins, Chris",N/A 2,N/A 2,32 Spring St,Laconia,NH,03246,false,9.840,24,410,,false,,,N/A,,,,0,0,true,false,false,false,,,,Approved,,Install Complete,2026-01-21,,,,Approved,,,,2026-03-15,
4858,,"McCauley, Jason",N/A 2,N/A 2,50 Harness Dr,Somers,CT,06071,false,25.420,0,0,,false,,,N/A,,,2936,0,15810,true,true,true,true,12648,3162,,Not Submitted,,Fully Paid / Closed,2026-02-19,,,,Approved,,[object Object],,2026-03-17,
5169,,"Vincent, Timothy",N/A 2,N/A 2,25 Evelyn Ave,Raymond,NH,03077,false,5.740,14,410,,false,,,N/A,,,,0,0,true,false,false,false,,,,Approved,,Install Complete,2026-01-22,,,,Approved,,,,2026-03-15,
4800,,"Randazzo, Loretta",N/A 2,N/A 2,9 Turner Rd,Amston,CT,06231,false,8.610,0,0,,false,,,N/A,,,2961,0,4284,true,true,false,false,4284,,,Not Submitted,,Install Complete,2026-03-02,,,,Approved,,,,2026-03-17,
4943,,"Halla, Elizabeth",N/A 2,N/A 2,85 W Union St,Pittsfield,MA,01201,false,6.450,0,0,,false,,,N/A,,,2948,0,4500,true,true,true,true,3600,900,,Not Submitted,,Fully Paid / Closed,2026-03-05,,,,Approved,,[object Object],,2026-03-17,
5015,,"Burns, Linda",N/A 2,N/A 2,217 Eaton Rd,Conway,NH,03818,false,6.020,0,0,,false,,,N/A,,,2954,0,3570,true,true,true,true,2856,714,,Not Submitted,,Fully Paid / Closed,2026-02-25,,,,Approved,,[object Object],,2026-03-17,
4564,,"Fusco, Elaine",N/A 2,N/A 2,198 Glendale Dr,Bristol,CT,06010,false,8.610,0,0,,false,,,N/A,,,2939,0,4284,true,true,false,false,4284,,,Not Submitted,,Install Complete,2026-03-03,,,,Approved,,,,2026-03-17,
5278,,"Lee, Jason",N/A 2,N/A 2,3 Hillside Rd,Rutland,MA,01543,false,9.840,24,410,,false,,,N/A,,,,0,0,true,false,false,false,,,,Approved,,Install Complete,2026-02-04,,,,Approved,,,Trench,2026-03-15,
4866,,"Cassidy, Robert",N/A 2,N/A 2,110 Blood Rd,Townsend,MA,01474,false,7.380,0,0,,false,,,N/A,,,2943,0,4320,true,true,false,false,4320,,,Not Submitted,,Install Complete,2026-02-06,,,,Approved,,,,2026-03-17,
5085,,"Kunst, Ryan",N/A 2,N/A 2,4 Adams Rd,North Brookfield,MA,01535,false,15.840,0,0,,false,,,N/A,,,2944,0,8640,true,true,false,false,8640,,,Not Submitted,,Install Complete,2026-02-09,,,,Approved,,,,2026-03-17,
5075,,"Okoli, Daniel",N/A 2,N/A 2,8 Hadwin Way,Boston,MA,02131,false,6.560,0,0,,false,,,N/A,,,2945,0,3840,true,true,false,false,3840,,,Not Submitted,,Install Complete,2026-02-09,,,,Approved,,,,2026-03-17,
5283,,"Torbisco, Francisco",N/A 2,N/A 2,56 Fair St,Norwalk,CT,06851,false,7.380,0,0,,false,,,N/A,,,2946,0,4590,true,true,true,true,3672,918,,Not Submitted,,Fully Paid / Closed,2026-02-27,,,,Approved,,[object Object],,2026-03-17,
4697,,"Waumbulizi, William",N/A 2,N/A 2,79 Great Rd,Maynard,MA,01754,false,4.730,0,0,,false,,,N/A,,,2963,0,2640,true,true,false,false,2640,,,Not Submitted,,Scheduled,2026-03-07,,,,Approved,,,JOB INSTALLED on wrong house?,2026-03-17,
4857,,"Carleton, Frederick",N/A 2,N/A 2,6 Barbara Rd,Stoneham,MA,02180,false,,0,0,,false,,,N/A,,,2953,0,750,true,true,true,true,750,,,Not Submitted,,Fully Paid / Closed,2026-02-13,,,,Approved,,,Srvice visit Photos?,2026-03-17,
5041,,"Moku, Soumya",N/A 2,N/A 2,12 Echo Ln,Simsbury,CT,06070,false,10.560,0,0,,false,,,N/A,,,2955,0,6120,true,true,true,true,4896,1224,,Not Submitted,,Fully Paid / Closed,2026-02-26,,,,Approved,,[object Object],,2026-03-17,
5112,,"Colburn, Scott",N/A 2,N/A 2,216 Myrtle St,Rockland,MA,02370,false,8.200,0,0,,false,,,N/A,,,2956,0,7200,true,true,false,false,7200,,,Not Submitted,,Install Complete,2026-03-10,,,,Approved,,[object Object],"42FT Trench | $2,400",2026-03-17,
5125,,"Wood, Barry",N/A 2,N/A 2,139 Evergreen Valley Rd,Milton,NH,03851,false,15.840,0,0,,false,,,N/A,,,2957,0,9180,true,true,true,true,7344,1836,,Not Submitted,,Fully Paid / Closed,2026-03-05,,,,Approved,,[object Object],,2026-03-17,
5272,,"Peake, Maxine",N/A 2,N/A 2,73 Bartlett Ave,Somersworth,NH,03878,false,8.200,0,0,,false,,,N/A,,,2959,0,5100,true,true,true,true,4080,1020,,Not Submitted,,Fully Paid / Closed,2026-03-05,,,,Approved,,[object Object],,2026-03-17,
5230,,"Yague, Keith",N/A 2,N/A 2,36 Patton Dr,Cheshire,CT,06410,false,6.150,0,0,,false,,,N/A,,,2960,0,3060,true,true,false,false,3060,,,Not Submitted,,Install Complete,2026-02-20,,,,Approved,,,,2026-03-17,
4689,,"Ayala, Zaida",N/A 2,N/A 2,81 Great Rd,Maynard,MA,01754,false,,0,0,,false,,,N/A,,,2962,0,2500,true,true,false,false,2500,,,Not Submitted,,Install Complete,2026-03-07,,,,Approved,,,"Move panels to back | $2,500",2026-03-17,
5314,,"Konoski, Elaine",N/A 2,N/A 2,17 Duncan St,Bristol,CT,06010,false,4.920,0,0,,false,,,N/A,,,2966,0,2448,true,true,false,false,2448,,,Not Submitted,,Install Complete,2026-02-25,,,,Approved,,,,2026-03-17,
5066,,"Madi, Abir",N/A 2,N/A 2,43 Damon Rd,Rockland,MA,02370,false,8.200,0,0,,false,,,N/A,,,2972,0,8700,true,true,false,false,7320,1380,,Not Submitted,,Install Complete,2026-03-12,,,,Approved,,[object Object],TRENCH 1500,2026-03-17,
5106,,"Zea, Katherine",N/A 2,N/A 2,40 Piermont Heights Rd,Piermont,NH,03779,false,5.740,0,0,,false,,,N/A,,,,0,0,false,false,false,false,,,,Approved,,Scheduled,2026-03-09,,,,Approved,,,Please import and I will manually go through,2026-03-15,
5108,,"Ayotte, Danny",N/A 2,N/A 2,115 Arcadia Ave,Plainville,CT,06062,false,3.690,0,0,,false,,,N/A,,,2967,0,2795,true,true,false,false,2336,459,,Not Submitted,,Install Complete,2026-03-11,,,,Approved,,[object Object],100a Tapbox 500,2026-03-17,
3704,,"Frei, Michael",N/A 2,N/A 2,108 Mill Rock Rd E,Old Saybrook,CT,06475,false,,0,0,,false,,,N/A,,,2974,0,250,true,true,false,false,250,,,Not Submitted,,Install Complete,2026-03-02,,,,Approved,,,Service Bad inv RMAd $250,2026-03-17,
IMPORT-599,,"Lee, Jason",N/A 2,N/A 2,,,,,false,,0,0,,false,,,N/A,,,,0,0,false,false,false,false,,,,Approved,,Scheduled,2026-03-02,,,,Approved,,,Trench N/C | Please import and I will manually go through,2026-03-15,
5274,,"Janvier, Paulette",N/A 2,N/A 2,277 Culloden Rd,Stamford,CT,06906,false,23.370,0,0,,false,,,N/A,,,2968,0,11628,true,true,false,false,11628,,,Not Submitted,,Install Complete,2026-03-03,,,,Approved,,,,2026-03-17,
5092,,"Ciampoli, Mary",N/A 2,N/A 2,475 Malden St,Revere,MA,02151,false,10.660,0,0,,false,,,N/A,,,2969,0,6240,true,true,false,false,6240,,,Not Submitted,,Install Complete,2026-03-03,,,,Approved,,,,2026-03-17,
5179,,"Dickey, Glen",N/A 2,N/A 2,54 McCurdy Rd,New Boston,NH,03070,false,26.400,60,440,,false,,,N/A,,,2975,15300,12240,true,false,false,false,12240,,,Approved,,Install Complete,2026-03-09,,,,Approved,,,,2026-03-15,
1156,,"McInnis, Mark",N/A 2,N/A 2,20 Royden Rd,Weymouth,MA,02190,false,,0,0,,false,,,N/A,,,,0,0,true,false,false,false,,,,Approved,,Install Complete,2026-03-03,,,,Approved,,,,2026-03-15,
5199,,"Taylor, Sarah",N/A 2,N/A 2,29 Winthrop Rd,Guilford,CT,06437,false,11.480,28,410,,false,,,N/A,,,2876,7140,5712,true,false,false,false,5712,,,Approved,,Install Complete,2026-03-10,,,,Approved,,,,2026-03-15,
5051,,"Kuns, Gavin",N/A 2,N/A 2,546 Cross Country Rd,Pembroke,NH,03275,false,8.600,20,430,,false,,,N/A,,,2977,5100,4080,true,false,false,false,4080,,,Approved,,Install Complete,2026-03-10,,,,Approved,,,,2026-03-15,
5383,,"Murray, Donald",N/A 2,N/A 2,22 Radcliffe Ave,Pittsfield,MA,01201,false,15.580,38,410,,false,,,N/A,,,2981,11400,9120,true,false,false,false,9120,,,Approved,,Install Complete,2026-03-11,,,,Approved,,,,2026-03-15,
4962,,"Wasilewski, Diane",N/A 2,N/A 2,90 Cutts Rd,Newport,NH,03773,false,21.560,49,440,,false,,,N/A,,,,0,0,true,false,false,false,,,,Approved,,Install Complete,2026-03-11,,,,Approved,,,,2026-03-15,
5321,,"Ryerson, Andrea",N/A 2,N/A 2,10 Glen Pl,Meriden,CT,06451,false,10.660,26,410,,false,,,N/A,,,2978,6630,6304,true,false,false,false,6304,,,Approved,,Install Complete,2026-03-11,,,,Approved,,[object Object],Trench 1000,2026-03-15,
5042,,"Lagerman, Albert",N/A 2,N/A 2,8 Johnson Ave,Plainville,CT,06062,false,5.100,12,425,,false,,,N/A,,,2980,3060,2448,true,false,false,false,2448,,,Approved,,Inspection Scheduled,2026-03-12,2026-03-18,,,Approved,,,,2026-03-15,
5249,,"Deskins, Lee",N/A 2,N/A 2,307 East Side Rd,Wentworth,NH,03282,false,4.400,10,440,,false,,,N/A,,,,0,0,false,false,false,false,,,,Approved,,Scheduled,2026-03-13,,,,Approved,,,,2026-03-15,
4720,,"Malia, Crystal",N/A 2,N/A 2,74 Wesson St,Grafton,MA,01536,false,13.330,31,430,,false,,,N/A,,,2979,250,250,true,false,false,false,250,,,Approved,,Install Complete,2026-03-12,,,,Approved,,,S/V 250,2026-03-15,
